"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/14/2017","AQS","240031003","1","4","ug/m3 SC","4","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"03/20/2017","AQS","240031003","1","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"03/26/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/07/2017","AQS","240031003","1","3","ug/m3 SC","3","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/13/2017","AQS","240031003","1","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/19/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/25/2017","AQS","240031003","1","4","ug/m3 SC","4","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/01/2017","AQS","240031003","1","27","ug/m3 SC","25","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/07/2017","AQS","240031003","1","6","ug/m3 SC","6","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/13/2017","AQS","240031003","1","2","ug/m3 SC","2","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/19/2017","AQS","240031003","1","21","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/25/2017","AQS","240031003","1","5","ug/m3 SC","5","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/31/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/06/2017","AQS","240031003","1","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/12/2017","AQS","240031003","1","21","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/18/2017","AQS","240031003","1","13","ug/m3 SC","12","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/24/2017","AQS","240031003","1","14","ug/m3 SC","13","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/30/2017","AQS","240031003","1","21","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/06/2017","AQS","240031003","1","9","ug/m3 SC","8","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/12/2017","AQS","240031003","1","21","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/18/2017","AQS","240031003","1","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/24/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/30/2017","AQS","240031003","1","9","ug/m3 SC","8","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/05/2017","AQS","240031003","1","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/11/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/17/2017","AQS","240031003","1","20","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/23/2017","AQS","240031003","1","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/29/2017","AQS","240031003","1","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/04/2017","AQS","240031003","1","16","ug/m3 SC","15","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/10/2017","AQS","240031003","1","6","ug/m3 SC","6","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/16/2017","AQS","240031003","1","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/22/2017","AQS","240031003","1","20","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/28/2017","AQS","240031003","1","16","ug/m3 SC","15","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/04/2017","AQS","240031003","1","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/10/2017","AQS","240031003","1","17","ug/m3 SC","16","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/16/2017","AQS","240031003","1","5","ug/m3 SC","5","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/22/2017","AQS","240031003","1","16","ug/m3 SC","15","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/28/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/03/2017","AQS","240031003","1","13","ug/m3 SC","12","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/15/2017","AQS","240031003","1","14","ug/m3 SC","13","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/16/2017","AQS","240031003","1","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/21/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/27/2017","AQS","240031003","1","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/03/2017","AQS","240031003","1","24","ug/m3 SC","22","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/09/2017","AQS","240031003","1","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/15/2017","AQS","240031003","1","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/21/2017","AQS","240031003","1","18","ug/m3 SC","17","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/27/2017","AQS","240031003","1","9","ug/m3 SC","8","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"01/01/2017","AQS","240031003","2","10","ug/m3 SC","9","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"01/07/2017","AQS","240031003","2","14","ug/m3 SC","13","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"01/13/2017","AQS","240031003","2","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"01/19/2017","AQS","240031003","2","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"01/25/2017","AQS","240031003","2","6","ug/m3 SC","6","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"01/31/2017","AQS","240031003","2","14","ug/m3 SC","13","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"02/06/2017","AQS","240031003","2","23","ug/m3 SC","21","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"02/12/2017","AQS","240031003","2","13","ug/m3 SC","12","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"02/18/2017","AQS","240031003","2","16","ug/m3 SC","15","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"02/24/2017","AQS","240031003","2","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"03/02/2017","AQS","240031003","2","4","ug/m3 SC","4","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"03/08/2017","AQS","240031003","2","5","ug/m3 SC","5","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"03/14/2017","AQS","240031003","2","5","ug/m3 SC","5","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"03/20/2017","AQS","240031003","2","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"03/26/2017","AQS","240031003","2","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/01/2017","AQS","240031003","2","3","ug/m3 SC","3","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/07/2017","AQS","240031003","2","2","ug/m3 SC","2","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/13/2017","AQS","240031003","2","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/19/2017","AQS","240031003","2","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"04/25/2017","AQS","240031003","2","4","ug/m3 SC","4","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/01/2017","AQS","240031003","2","30","ug/m3 SC","28","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/13/2017","AQS","240031003","2","1","ug/m3 SC","1","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/19/2017","AQS","240031003","2","24","ug/m3 SC","22","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/25/2017","AQS","240031003","2","5","ug/m3 SC","5","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"05/31/2017","AQS","240031003","2","10","ug/m3 SC","9","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/06/2017","AQS","240031003","2","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/12/2017","AQS","240031003","2","21","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/18/2017","AQS","240031003","2","14","ug/m3 SC","13","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/24/2017","AQS","240031003","2","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"06/30/2017","AQS","240031003","2","22","ug/m3 SC","20","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/06/2017","AQS","240031003","2","9","ug/m3 SC","8","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/12/2017","AQS","240031003","2","21","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/18/2017","AQS","240031003","2","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/24/2017","AQS","240031003","2","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"07/30/2017","AQS","240031003","2","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/05/2017","AQS","240031003","2","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/11/2017","AQS","240031003","2","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/17/2017","AQS","240031003","2","20","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/23/2017","AQS","240031003","2","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"08/29/2017","AQS","240031003","2","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/04/2017","AQS","240031003","2","16","ug/m3 SC","15","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/10/2017","AQS","240031003","2","6","ug/m3 SC","6","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/16/2017","AQS","240031003","2","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/22/2017","AQS","240031003","2","20","ug/m3 SC","19","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"09/28/2017","AQS","240031003","2","16","ug/m3 SC","15","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/04/2017","AQS","240031003","2","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/10/2017","AQS","240031003","2","17","ug/m3 SC","16","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/16/2017","AQS","240031003","2","5","ug/m3 SC","5","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/22/2017","AQS","240031003","2","16","ug/m3 SC","15","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"10/28/2017","AQS","240031003","2","10","ug/m3 SC","9","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/03/2017","AQS","240031003","2","12","ug/m3 SC","11","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/15/2017","AQS","240031003","2","14","ug/m3 SC","13","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/16/2017","AQS","240031003","2","8","ug/m3 SC","7","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/21/2017","AQS","240031003","2","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"11/27/2017","AQS","240031003","2","15","ug/m3 SC","14","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/03/2017","AQS","240031003","2","24","ug/m3 SC","22","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/09/2017","AQS","240031003","2","14","ug/m3 SC","13","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
"12/15/2017","AQS","240031003","2","11","ug/m3 SC","10","GLEN BURNIE","1","100.0000","81102","PM10 Total 0-10um STP","12580","Baltimore-Columbia-Towson, MD","24","Maryland","003","Anne Arundel","39.169533","-76.627933"
